order_item_id,order_id,product_id,quantity,unit_price,discount_rate,line_total
OI0011654-4,O0011654,P00191,3,95.23,0.05,271.41
OI0011655-1,O0011655,P00032,3,158.94,0.05,452.98
OI0011656-1,O0011656,P00044,2,364.31,0.1,655.76
OI0011656-2,O0011656,P00233,4,334.8,0,1339.2
OI0011657-1,O0011657,P00110,1,347.56,0.05,330.18
OI0011658-1,O0011658,P00058,1,311.57,0.1,280.41
OI0011659-1,O0011659,P00168,3,76.25,0,228.75
OI0011660-1,O0011660,P00195,1,341.87,0,341.87
OI0011660-2,O0011660,P00229,2,584.2,0.05,1109.98
OI0011661-1,O0011661,P00168,3,76.25,0,228.75
OI0011661-2,O0011661,P00176,3,662.84,0,1988.52
OI0011662-1,O0011662,P00203,2,147.18,0,294.36
OI0011663-1,O0011663,P00204,3,459.04,0.15,1170.55
OI0011664-1,O0011664,P00073,4,647.91,0,2591.64
OI0011664-2,O0011664,P00189,2,475.06,0.15,807.6
OI0011665-1,O0011665,P00076,1,487.81,0,487.81
OI0011666-1,O0011666,P00208,1,192.16,0,192.16
OI0011666-2,O0011666,P00021,2,441.58,0.1,794.84
OI0011667-1,O0011667,P00125,2,479.1,0,958.2
OI0011667-2,O0011667,P00112,2,104.66,0,209.32
OI0011667-3,O0011667,P00179,2,562.25,0.1,1012.05
OI0011668-1,O0011668,P00119,2,352.53,0,705.06
OI0011668-2,O0011668,P00032,3,158.94,0,476.82
OI0011669-1,O0011669,P00032,4,158.94,0,635.76
OI0011669-2,O0011669,P00087,4,295.38,0.1,1063.37
OI0011670-1,O0011670,P00033,1,333.15,0.15,283.18
OI0011671-1,O0011671,P00065,1,270.78,0,270.78
OI0011671-2,O0011671,P00092,1,326.92,0,326.92
OI0011671-3,O0011671,P00040,4,563.92,0,2255.68
OI0011672-1,O0011672,P00011,3,143.74,0.15,366.54
OI0011672-2,O0011672,P00094,3,513.66,0,1540.98
OI0011673-1,O0011673,P00016,2,419.52,0.05,797.09
OI0011673-2,O0011673,P00209,4,362.25,0,1449.0
OI0011674-1,O0011674,P00010,4,59.15,0.05,224.77
OI0011674-2,O0011674,P00139,3,365.53,0,1096.59
OI0011675-1,O0011675,P00178,1,540.49,0,540.49
OI0011675-2,O0011675,P00040,2,563.92,0,1127.84
OI0011676-1,O0011676,P00167,1,136.77,0.1,123.09
OI0011676-2,O0011676,P00016,3,419.52,0.1,1132.7
OI0011676-3,O0011676,P00040,3,563.92,0,1691.76
OI0011677-1,O0011677,P00187,2,419.01,0.1,754.22
OI0011677-2,O0011677,P00143,1,222.67,0,222.67
OI0011678-1,O0011678,P00036,1,50.67,0,50.67
OI0011678-2,O0011678,P00070,2,540.32,0,1080.64
OI0011678-3,O0011678,P00240,4,207.93,0.05,790.13
OI0011678-4,O0011678,P00021,2,441.58,0.1,794.84
OI0011678-5,O0011678,P00034,3,303.99,0,911.97
OI0011679-1,O0011679,P00022,2,156.69,0.15,266.37
OI0011680-1,O0011680,P00098,4,78.31,0,313.24
OI0011681-1,O0011681,P00134,4,154.54,0,618.16
OI0011682-1,O0011682,P00207,1,347.97,0.05,330.57
OI0011683-1,O0011683,P00189,1,475.06,0.1,427.55
OI0011684-1,O0011684,P00068,4,228.52,0.1,822.67
OI0011684-2,O0011684,P00078,3,254.13,0,762.39
OI0011684-3,O0011684,P00160,3,455.76,0,1367.28
OI0011684-4,O0011684,P00109,1,309.48,0.05,294.01
OI0011685-1,O0011685,P00189,2,475.06,0,950.12
OI0011686-1,O0011686,P00082,3,489.41,0.1,1321.41
OI0011687-1,O0011687,P00059,4,467.47,0.05,1776.39
OI0011688-1,O0011688,P00033,2,333.15,0.15,566.35
OI0011688-2,O0011688,P00080,1,353.31,0,353.31
OI0011688-3,O0011688,P00095,2,432.18,0,864.36
OI0011689-1,O0011689,P00021,3,441.58,0.15,1126.03
OI0011689-2,O0011689,P00013,3,398.48,0,1195.44
OI0011690-1,O0011690,P00176,3,662.84,0,1988.52
OI0011690-2,O0011690,P00154,2,670.02,0.15,1139.03
OI0011690-3,O0011690,P00077,3,420.44,0,1261.32
OI0011691-1,O0011691,P00172,2,359.05,0,718.1
OI0011691-2,O0011691,P00220,4,266.01,0,1064.04
OI0011691-3,O0011691,P00240,2,207.93,0.15,353.48
OI0011692-1,O0011692,P00087,4,295.38,0.1,1063.37
OI0011692-2,O0011692,P00146,3,274.56,0,823.68
OI0011692-3,O0011692,P00039,3,688.69,0,2066.07
OI0011692-4,O0011692,P00054,4,432.47,0,1729.88
OI0011692-5,O0011692,P00063,4,263.0,0.05,999.4
OI0011692-6,O0011692,P00171,4,93.75,0.05,356.25
OI0011693-1,O0011693,P00050,2,592.1,0,1184.2
OI0011694-1,O0011694,P00082,1,489.41,0,489.41
OI0011694-2,O0011694,P00012,3,593.99,0.15,1514.67
OI0011695-1,O0011695,P00076,3,487.81,0,1463.43
OI0011696-1,O0011696,P00015,4,389.15,0.1,1400.94
OI0011697-1,O0011697,P00222,4,36.14,0.1,130.1
OI0011697-2,O0011697,P00232,4,599.24,0.15,2037.42
OI0011697-3,O0011697,P00040,4,563.92,0,2255.68
OI0011697-4,O0011697,P00140,3,259.76,0.05,740.32
OI0011697-5,O0011697,P00050,2,592.1,0,1184.2
OI0011698-1,O0011698,P00081,2,299.2,0,598.4
OI0011698-2,O0011698,P00008,3,275.55,0.15,702.65
OI0011698-3,O0011698,P00104,2,305.95,0.15,520.12
OI0011698-4,O0011698,P00131,1,558.94,0.05,530.99
OI0011698-5,O0011698,P00073,4,647.91,0,2591.64
OI0011698-6,O0011698,P00077,1,420.44,0,420.44
OI0011699-1,O0011699,P00222,1,36.14,0,36.14
OI0011699-2,O0011699,P00236,3,545.04,0,1635.12
OI0011699-3,O0011699,P00106,1,487.11,0,487.11
OI0011700-1,O0011700,P00052,4,44.67,0.15,151.88
OI0011701-1,O0011701,P00050,3,592.1,0.1,1598.67
OI0011701-2,O0011701,P00044,1,364.31,0,364.31
OI0011702-1,O0011702,P00108,3,415.82,0.1,1122.71
OI0011702-2,O0011702,P00055,1,496.42,0.05,471.6
OI0011702-3,O0011702,P00214,4,86.45,0.05,328.51
OI0011702-4,O0011702,P00147,2,153.52,0.15,260.98
OI0011702-5,O0011702,P00023,3,124.02,0,372.06
OI0011703-1,O0011703,P00150,3,587.56,0.1,1586.41
OI0011704-1,O0011704,P00059,3,467.47,0,1402.41
OI0011704-2,O0011704,P00009,3,79.4,0.05,226.29
OI0011704-3,O0011704,P00065,4,270.78,0.05,1028.96
OI0011704-4,O0011704,P00004,2,76.59,0.15,130.2
OI0011705-1,O0011705,P00036,4,50.67,0,202.68
OI0011705-2,O0011705,P00199,1,641.07,0,641.07
OI0011705-3,O0011705,P00001,4,448.19,0,1792.76
OI0011706-1,O0011706,P00086,4,62.83,0,251.32
OI0011706-2,O0011706,P00159,1,310.78,0.1,279.7
OI0011706-3,O0011706,P00162,4,436.66,0.1,1571.98
OI0011706-4,O0011706,P00185,4,553.09,0,2212.36
OI0011706-5,O0011706,P00139,2,365.53,0,731.06
OI0011706-6,O0011706,P00088,3,318.05,0.1,858.74
OI0011707-1,O0011707,P00156,1,652.36,0.15,554.51
OI0011707-2,O0011707,P00031,4,587.52,0.05,2232.58
OI0011707-3,O0011707,P00228,2,458.55,0,917.1
OI0011708-1,O0011708,P00044,4,364.31,0,1457.24
OI0011708-2,O0011708,P00202,3,77.45,0,232.35
OI0011708-3,O0011708,P00156,4,652.36,0,2609.44
OI0011708-4,O0011708,P00028,3,182.42,0,547.26
OI0011708-5,O0011708,P00036,4,50.67,0,202.68
OI0011709-1,O0011709,P00094,1,513.66,0,513.66
OI0011709-2,O0011709,P00033,3,333.15,0,999.45
OI0011709-3,O0011709,P00029,1,274.26,0,274.26
OI0011709-4,O0011709,P00190,3,243.09,0.05,692.81
OI0011709-5,O0011709,P00230,3,464.16,0,1392.48
OI0011710-1,O0011710,P00120,2,64.28,0,128.56
OI0011711-1,O0011711,P00128,2,222.47,0.1,400.45
OI0011711-2,O0011711,P00035,3,409.99,0,1229.97
OI0011711-3,O0011711,P00236,1,545.04,0,545.04
OI0011711-4,O0011711,P00211,4,392.42,0,1569.68
OI0011711-5,O0011711,P00223,2,310.28,0.1,558.5
OI0011712-1,O0011712,P00031,4,587.52,0.15,1997.57
OI0011713-1,O0011713,P00137,4,491.87,0,1967.48
OI0011714-1,O0011714,P00013,3,398.48,0,1195.44
OI0011714-2,O0011714,P00234,3,321.3,0.15,819.32
OI0011714-3,O0011714,P00116,1,67.53,0,67.53
OI0011715-1,O0011715,P00162,2,436.66,0,873.32
OI0011715-2,O0011715,P00006,1,398.0,0.1,358.2
OI0011715-3,O0011715,P00020,2,439.84,0.15,747.73
OI0011716-1,O0011716,P00091,2,58.96,0.05,112.02
OI0011717-1,O0011717,P00078,1,254.13,0,254.13
OI0011717-2,O0011717,P00079,1,291.37,0.1,262.23
OI0011717-3,O0011717,P00115,2,30.25,0,60.5
OI0011718-1,O0011718,P00190,1,243.09,0.05,230.94
OI0011719-1,O0011719,P00134,4,154.54,0,618.16
OI0011719-2,O0011719,P00067,1,142.7,0,142.7
OI0011720-1,O0011720,P00179,2,562.25,0,1124.5
OI0011721-1,O0011721,P00157,2,511.44,0.1,920.59
OI0011721-2,O0011721,P00230,2,464.16,0.1,835.49
OI0011721-3,O0011721,P00207,4,347.97,0.1,1252.69
OI0011722-1,O0011722,P00204,4,459.04,0,1836.16
OI0011722-2,O0011722,P00024,3,387.57,0.05,1104.57
OI0011723-1,O0011723,P00077,4,420.44,0,1681.76
OI0011723-2,O0011723,P00100,2,436.62,0,873.24
OI0011723-3,O0011723,P00010,2,59.15,0.05,112.38
OI0011723-4,O0011723,P00191,1,95.23,0,95.23
OI0011723-5,O0011723,P00001,1,448.19,0.05,425.78
OI0011723-6,O0011723,P00067,3,142.7,0,428.1
OI0011724-1,O0011724,P00170,3,454.68,0,1364.04
OI0011725-1,O0011725,P00146,4,274.56,0,1098.24
OI0011726-1,O0011726,P00170,4,454.68,0,1818.72
OI0011726-2,O0011726,P00127,3,543.7,0.05,1549.55
OI0011727-1,O0011727,P00101,2,210.51,0,421.02
OI0011727-2,O0011727,P00194,3,230.27,0,690.81
OI0011727-3,O0011727,P00102,1,566.9,0.1,510.21
OI0011727-4,O0011727,P00059,1,467.47,0,467.47
OI0011728-1,O0011728,P00203,4,147.18,0,588.72
OI0011729-1,O0011729,P00015,1,389.15,0,389.15
OI0011729-2,O0011729,P00148,3,585.16,0.15,1492.16
OI0011730-1,O0011730,P00052,4,44.67,0.05,169.75
OI0011730-2,O0011730,P00074,4,220.55,0.15,749.87
OI0011730-3,O0011730,P00007,4,409.55,0.1,1474.38
OI0011730-4,O0011730,P00128,3,222.47,0.15,567.3
OI0011731-1,O0011731,P00088,3,318.05,0.05,906.44
OI0011731-2,O0011731,P00061,3,422.21,0.05,1203.3
OI0011731-3,O0011731,P00198,4,149.31,0,597.24
OI0011732-1,O0011732,P00071,3,499.85,0.15,1274.62
OI0011733-1,O0011733,P00204,4,459.04,0,1836.16
OI0011733-2,O0011733,P00121,4,126.69,0.05,481.42
OI0011734-1,O0011734,P00116,4,67.53,0,270.12
OI0011734-2,O0011734,P00106,4,487.11,0,1948.44
OI0011735-1,O0011735,P00034,3,303.99,0,911.97
OI0011736-1,O0011736,P00128,4,222.47,0.05,845.39
OI0011736-2,O0011736,P00044,2,364.31,0.15,619.33
OI0011736-3,O0011736,P00210,4,95.17,0,380.68
OI0011737-1,O0011737,P00085,3,220.54,0,661.62
OI0011738-1,O0011738,P00119,4,352.53,0,1410.12
OI0011738-2,O0011738,P00143,2,222.67,0,445.34
OI0011739-1,O0011739,P00153,3,220.94,0,662.82
OI0011739-2,O0011739,P00140,1,259.76,0.05,246.77
OI0011739-3,O0011739,P00211,2,392.42,0,784.84
OI0011740-1,O0011740,P00236,3,545.04,0,1635.12
OI0011741-1,O0011741,P00010,1,59.15,0,59.15
OI0011742-1,O0011742,P00062,2,226.93,0,453.86
OI0011742-2,O0011742,P00097,4,344.74,0.1,1241.06
OI0011743-1,O0011743,P00186,3,258.16,0.05,735.76
OI0011743-2,O0011743,P00214,3,86.45,0,259.35
OI0011744-1,O0011744,P00230,3,464.16,0,1392.48
OI0011745-1,O0011745,P00113,3,603.62,0,1810.86
OI0011746-1,O0011746,P00068,4,228.52,0,914.08
OI0011746-2,O0011746,P00134,2,154.54,0.05,293.63
OI0011747-1,O0011747,P00205,2,141.37,0,282.74
OI0011747-2,O0011747,P00229,1,584.2,0.1,525.78
OI0011747-3,O0011747,P00118,2,431.83,0,863.66
OI0011747-4,O0011747,P00064,4,48.59,0,194.36
OI0011747-5,O0011747,P00180,1,580.5,0,580.5
OI0011747-6,O0011747,P00142,2,398.88,0.15,678.1
OI0011748-1,O0011748,P00226,3,270.73,0,812.19
OI0011749-1,O0011749,P00013,2,398.48,0.05,757.11
OI0011750-1,O0011750,P00087,1,295.38,0,295.38
OI0011750-2,O0011750,P00181,3,495.62,0,1486.86
OI0011751-1,O0011751,P00012,4,593.99,0.05,2257.16
OI0011751-2,O0011751,P00084,4,126.05,0,504.2
OI0011751-3,O0011751,P00094,2,513.66,0,1027.32
OI0011752-1,O0011752,P00196,3,128.28,0.15,327.11
OI0011752-2,O0011752,P00135,2,217.54,0.1,391.57
OI0011752-3,O0011752,P00001,1,448.19,0.05,425.78
OI0011752-4,O0011752,P00223,1,310.28,0,310.28
OI0011752-5,O0011752,P00160,3,455.76,0,1367.28
OI0011753-1,O0011753,P00070,1,540.32,0.15,459.27
OI0011753-2,O0011753,P00111,2,100.81,0.05,191.54
OI0011753-3,O0011753,P00040,2,563.92,0.15,958.66
OI0011754-1,O0011754,P00064,1,48.59,0.15,41.3
OI0011754-2,O0011754,P00169,3,409.64,0.1,1106.03
OI0011755-1,O0011755,P00198,4,149.31,0.05,567.38
OI0011755-2,O0011755,P00041,2,176.8,0.1,318.24
OI0011755-3,O0011755,P00228,3,458.55,0,1375.65
OI0011756-1,O0011756,P00128,1,222.47,0.1,200.22
OI0011756-2,O0011756,P00161,4,310.62,0,1242.48
OI0011757-1,O0011757,P00110,2,347.56,0,695.12
OI0011757-2,O0011757,P00060,1,552.88,0.05,525.24
OI0011757-3,O0011757,P00034,3,303.99,0.1,820.77
OI0011758-1,O0011758,P00002,3,89.89,0.15,229.22
OI0011758-2,O0011758,P00185,3,553.09,0.15,1410.38
OI0011759-1,O0011759,P00052,1,44.67,0.15,37.97
OI0011759-2,O0011759,P00011,3,143.74,0,431.22
OI0011760-1,O0011760,P00114,3,572.11,0,1716.33
OI0011760-2,O0011760,P00020,3,439.84,0,1319.52
OI0011760-3,O0011760,P00066,4,567.32,0,2269.28
OI0011761-1,O0011761,P00180,4,580.5,0.1,2089.8
OI0011762-1,O0011762,P00003,4,232.09,0.05,881.94
OI0011763-1,O0011763,P00072,3,92.45,0,277.35
OI0011764-1,O0011764,P00225,1,683.22,0.1,614.9
OI0011764-2,O0011764,P00115,3,30.25,0.05,86.21
OI0011765-1,O0011765,P00068,2,228.52,0,457.04
OI0011766-1,O0011766,P00084,4,126.05,0,504.2
OI0011766-2,O0011766,P00062,4,226.93,0,907.72
OI0011767-1,O0011767,P00008,3,275.55,0,826.65
OI0011767-2,O0011767,P00133,3,507.95,0.05,1447.66
OI0011767-3,O0011767,P00163,2,275.84,0.15,468.93
OI0011768-1,O0011768,P00196,2,128.28,0,256.56
OI0011768-2,O0011768,P00061,2,422.21,0,844.42
OI0011769-1,O0011769,P00144,1,392.62,0.15,333.73
OI0011770-1,O0011770,P00151,1,497.93,0.15,423.24
OI0011770-2,O0011770,P00214,2,86.45,0,172.9
OI0011770-3,O0011770,P00109,1,309.48,0.1,278.53
OI0011771-1,O0011771,P00199,2,641.07,0,1282.14
OI0011771-2,O0011771,P00042,4,353.74,0.15,1202.72
OI0011771-3,O0011771,P00087,3,295.38,0,886.14
OI0011772-1,O0011772,P00140,2,259.76,0,519.52
OI0011772-2,O0011772,P00032,3,158.94,0,476.82
OI0011772-3,O0011772,P00112,3,104.66,0.1,282.58
OI0011773-1,O0011773,P00070,2,540.32,0.05,1026.61
OI0011773-2,O0011773,P00063,1,263.0,0,263.0
OI0011774-1,O0011774,P00004,4,76.59,0,306.36
OI0011774-2,O0011774,P00017,4,422.6,0.1,1521.36
OI0011774-3,O0011774,P00023,3,124.02,0,372.06
OI0011774-4,O0011774,P00097,3,344.74,0,1034.22
OI0011774-5,O0011774,P00148,3,585.16,0.05,1667.71
OI0011775-1,O0011775,P00083,3,102.7,0.1,277.29
OI0011776-1,O0011776,P00112,4,104.66,0,418.64
OI0011776-2,O0011776,P00196,2,128.28,0.1,230.9
OI0011776-3,O0011776,P00175,4,327.8,0,1311.2
OI0011777-1,O0011777,P00191,3,95.23,0.1,257.12
OI0011778-1,O0011778,P00123,1,127.18,0,127.18
OI0011778-2,O0011778,P00217,2,58.31,0.15,99.13
OI0011779-1,O0011779,P00050,3,592.1,0,1776.3
OI0011779-2,O0011779,P00137,4,491.87,0,1967.48
OI0011779-3,O0011779,P00100,2,436.62,0,873.24
OI0011779-4,O0011779,P00079,1,291.37,0.05,276.8
OI0011780-1,O0011780,P00119,3,352.53,0.15,898.95
OI0011780-2,O0011780,P00191,4,95.23,0,380.92
OI0011781-1,O0011781,P00231,2,288.32,0.15,490.14
OI0011781-2,O0011781,P00240,2,207.93,0,415.86
OI0011782-1,O0011782,P00032,2,158.94,0,317.88
OI0011783-1,O0011783,P00184,1,308.0,0.15,261.8
OI0011783-2,O0011783,P00095,3,432.18,0,1296.54
OI0011784-1,O0011784,P00145,4,313.16,0.15,1064.74
OI0011784-2,O0011784,P00100,2,436.62,0,873.24
OI0011784-3,O0011784,P00027,3,569.62,0.15,1452.53
OI0011785-1,O0011785,P00010,1,59.15,0.05,56.19
OI0011785-2,O0011785,P00222,2,36.14,0.15,61.44
OI0011786-1,O0011786,P00080,2,353.31,0.15,600.63
OI0011786-2,O0011786,P00212,4,140.61,0,562.44
OI0011786-3,O0011786,P00116,2,67.53,0.15,114.8
OI0011787-1,O0011787,P00151,4,497.93,0,1991.72
OI0011787-2,O0011787,P00104,1,305.95,0,305.95
OI0011787-3,O0011787,P00229,4,584.2,0.05,2219.96
OI0011788-1,O0011788,P00095,2,432.18,0,864.36
OI0011789-1,O0011789,P00048,4,140.77,0.15,478.62
OI0011790-1,O0011790,P00226,4,270.73,0,1082.92
OI0011791-1,O0011791,P00132,4,236.23,0,944.92
OI0011791-2,O0011791,P00019,1,469.92,0,469.92
OI0011792-1,O0011792,P00036,3,50.67,0.15,129.21
OI0011792-2,O0011792,P00210,4,95.17,0.15,323.58
OI0011793-1,O0011793,P00048,3,140.77,0.15,358.96
OI0011794-1,O0011794,P00021,1,441.58,0.1,397.42
OI0011795-1,O0011795,P00090,4,659.17,0,2636.68
OI0011795-2,O0011795,P00127,4,543.7,0,2174.8
OI0011795-3,O0011795,P00124,3,384.42,0,1153.26
OI0011796-1,O0011796,P00040,1,563.92,0,563.92
OI0011796-2,O0011796,P00200,4,630.23,0,2520.92
OI0011797-1,O0011797,P00067,1,142.7,0,142.7
OI0011797-2,O0011797,P00109,4,309.48,0,1237.92
OI0011797-3,O0011797,P00232,3,599.24,0.05,1707.83
OI0011797-4,O0011797,P00112,1,104.66,0.1,94.19
OI0011798-1,O0011798,P00109,1,309.48,0,309.48
OI0011798-2,O0011798,P00049,2,232.37,0.05,441.5
OI0011798-3,O0011798,P00012,1,593.99,0.1,534.59
OI0011799-1,O0011799,P00135,3,217.54,0.05,619.99
OI0011800-1,O0011800,P00232,4,599.24,0.15,2037.42
OI0011800-2,O0011800,P00205,3,141.37,0,424.11
OI0011800-3,O0011800,P00069,2,275.78,0,551.56
OI0011800-4,O0011800,P00079,4,291.37,0,1165.48
OI0011801-1,O0011801,P00108,3,415.82,0,1247.46
OI0011802-1,O0011802,P00118,3,431.83,0.1,1165.94
OI0011802-2,O0011802,P00139,3,365.53,0,1096.59
OI0011802-3,O0011802,P00097,3,344.74,0,1034.22
OI0011802-4,O0011802,P00093,1,211.16,0.1,190.04
OI0011802-5,O0011802,P00173,1,534.3,0,534.3
OI0011803-1,O0011803,P00220,2,266.01,0.1,478.82
OI0011803-2,O0011803,P00072,1,92.45,0.05,87.83
OI0011804-1,O0011804,P00037,2,187.35,0,374.7
OI0011804-2,O0011804,P00183,3,316.76,0,950.28
OI0011804-3,O0011804,P00077,3,420.44,0.05,1198.25
OI0011804-4,O0011804,P00236,4,545.04,0.15,1853.14
OI0011804-5,O0011804,P00224,1,36.75,0,36.75
OI0011804-6,O0011804,P00141,3,90.02,0.05,256.56
OI0011805-1,O0011805,P00120,2,64.28,0,128.56
OI0011806-1,O0011806,P00237,4,37.64,0,150.56
OI0011806-2,O0011806,P00076,3,487.81,0.05,1390.26
OI0011807-1,O0011807,P00067,1,142.7,0,142.7
OI0011807-2,O0011807,P00023,1,124.02,0.15,105.42
OI0011808-1,O0011808,P00227,3,23.05,0,69.15
OI0011808-2,O0011808,P00005,4,132.26,0,529.04
OI0011809-1,O0011809,P00163,4,275.84,0.05,1048.19
OI0011809-2,O0011809,P00222,2,36.14,0.05,68.67
OI0011809-3,O0011809,P00162,2,436.66,0,873.32
OI0011810-1,O0011810,P00040,2,563.92,0.1,1015.06
OI0011810-2,O0011810,P00217,1,58.31,0,58.31
OI0011810-3,O0011810,P00012,3,593.99,0.15,1514.67
OI0011810-4,O0011810,P00137,2,491.87,0,983.74
OI0011810-5,O0011810,P00075,2,549.38,0.15,933.95
OI0011811-1,O0011811,P00221,4,82.8,0,331.2
OI0011811-2,O0011811,P00059,3,467.47,0.05,1332.29
OI0011812-1,O0011812,P00139,4,365.53,0,1462.12
OI0011812-2,O0011812,P00240,3,207.93,0,623.79
OI0011813-1,O0011813,P00161,1,310.62,0,310.62
OI0011813-2,O0011813,P00100,3,436.62,0,1309.86
OI0011813-3,O0011813,P00199,2,641.07,0.1,1153.93
OI0011813-4,O0011813,P00024,4,387.57,0.1,1395.25
OI0011814-1,O0011814,P00136,4,24.95,0.1,89.82
OI0011814-2,O0011814,P00199,3,641.07,0.05,1827.05
OI0011815-1,O0011815,P00080,4,353.31,0,1413.24
OI0011815-2,O0011815,P00181,3,495.62,0.05,1412.52
OI0011815-3,O0011815,P00159,3,310.78,0.1,839.11
OI0011815-4,O0011815,P00021,1,441.58,0.15,375.34
OI0011816-1,O0011816,P00142,1,398.88,0,398.88
OI0011816-2,O0011816,P00135,4,217.54,0,870.16
OI0011816-3,O0011816,P00113,3,603.62,0.05,1720.32
OI0011816-4,O0011816,P00046,2,338.54,0.1,609.37
OI0011817-1,O0011817,P00026,1,650.23,0.1,585.21
OI0011817-2,O0011817,P00114,2,572.11,0,1144.22
OI0011818-1,O0011818,P00135,4,217.54,0,870.16
OI0011819-1,O0011819,P00168,3,76.25,0,228.75
OI0011819-2,O0011819,P00195,2,341.87,0,683.74
OI0011819-3,O0011819,P00040,2,563.92,0.05,1071.45
OI0011820-1,O0011820,P00200,2,630.23,0,1260.46
OI0011821-1,O0011821,P00043,4,46.94,0,187.76
OI0011821-2,O0011821,P00231,3,288.32,0,864.96
OI0011821-3,O0011821,P00235,3,123.18,0,369.54
OI0011821-4,O0011821,P00008,1,275.55,0.1,248.0
OI0011821-5,O0011821,P00042,2,353.74,0,707.48
OI0011822-1,O0011822,P00102,1,566.9,0,566.9
OI0011823-1,O0011823,P00146,2,274.56,0.05,521.66
OI0011824-1,O0011824,P00120,3,64.28,0,192.84
OI0011824-2,O0011824,P00235,2,123.18,0.1,221.72
OI0011824-3,O0011824,P00179,2,562.25,0.05,1068.27
OI0011824-4,O0011824,P00037,2,187.35,0.1,337.23
OI0011825-1,O0011825,P00203,4,147.18,0.15,500.41
OI0011826-1,O0011826,P00145,2,313.16,0.1,563.69
OI0011827-1,O0011827,P00162,2,436.66,0.05,829.65
OI0011827-2,O0011827,P00007,3,409.55,0,1228.65
OI0011828-1,O0011828,P00065,4,270.78,0,1083.12
OI0011828-2,O0011828,P00178,4,540.49,0.1,1945.76
OI0011828-3,O0011828,P00166,2,152.36,0,304.72
OI0011829-1,O0011829,P00164,4,108.9,0.1,392.04
OI0011830-1,O0011830,P00193,4,347.75,0,1391.0
OI0011831-1,O0011831,P00213,2,152.18,0.15,258.71
OI0011831-2,O0011831,P00105,2,295.01,0,590.02
OI0011832-1,O0011832,P00045,1,754.87,0.1,679.38
OI0011833-1,O0011833,P00111,1,100.81,0.15,85.69
OI0011833-2,O0011833,P00072,1,92.45,0.15,78.58
OI0011833-3,O0011833,P00052,3,44.67,0,134.01
OI0011834-1,O0011834,P00220,2,266.01,0.1,478.82
OI0011834-2,O0011834,P00078,2,254.13,0,508.26
OI0011835-1,O0011835,P00059,1,467.47,0,467.47
OI0011836-1,O0011836,P00021,1,441.58,0.15,375.34
OI0011837-1,O0011837,P00194,1,230.27,0,230.27
OI0011838-1,O0011838,P00166,2,152.36,0,304.72
OI0011838-2,O0011838,P00201,2,328.29,0,656.58
OI0011838-3,O0011838,P00215,2,105.44,0,210.88
OI0011839-1,O0011839,P00039,2,688.69,0,1377.38
OI0011839-2,O0011839,P00146,3,274.56,0.05,782.5
OI0011839-3,O0011839,P00206,4,417.71,0.1,1503.76
OI0011839-4,O0011839,P00011,4,143.74,0,574.96
OI0011839-5,O0011839,P00152,1,258.82,0,258.82
OI0011839-6,O0011839,P00201,3,328.29,0,984.87
OI0011840-1,O0011840,P00104,4,305.95,0.15,1040.23
OI0011840-2,O0011840,P00182,2,268.87,0.05,510.85
OI0011840-3,O0011840,P00167,1,136.77,0,136.77
OI0011841-1,O0011841,P00119,1,352.53,0.15,299.65
OI0011841-2,O0011841,P00041,4,176.8,0.15,601.12
OI0011841-3,O0011841,P00007,1,409.55,0.15,348.12
OI0011841-4,O0011841,P00095,3,432.18,0,1296.54
OI0011842-1,O0011842,P00239,4,365.95,0,1463.8
OI0011843-1,O0011843,P00062,2,226.93,0.15,385.78
OI0011844-1,O0011844,P00153,2,220.94,0.15,375.6
OI0011845-1,O0011845,P00048,1,140.77,0.15,119.65
OI0011846-1,O0011846,P00045,4,754.87,0.15,2566.56
OI0011846-2,O0011846,P00005,3,132.26,0.05,376.94
OI0011846-3,O0011846,P00195,1,341.87,0,341.87
OI0011847-1,O0011847,P00109,1,309.48,0,309.48
OI0011847-2,O0011847,P00148,1,585.16,0.05,555.9
OI0011848-1,O0011848,P00064,3,48.59,0,145.77
OI0011849-1,O0011849,P00001,2,448.19,0.15,761.92
OI0011849-2,O0011849,P00119,1,352.53,0,352.53
OI0011849-3,O0011849,P00013,1,398.48,0,398.48
OI0011850-1,O0011850,P00017,2,422.6,0,845.2
OI0011850-2,O0011850,P00236,1,545.04,0.1,490.54
OI0011851-1,O0011851,P00103,1,244.14,0,244.14
OI0011851-2,O0011851,P00093,2,211.16,0,422.32
OI0011852-1,O0011852,P00104,4,305.95,0.05,1162.61
OI0011852-2,O0011852,P00005,2,132.26,0,264.52
OI0011852-3,O0011852,P00130,2,91.24,0.05,173.36
OI0011853-1,O0011853,P00181,3,495.62,0.05,1412.52
OI0011854-1,O0011854,P00018,2,206.42,0.1,371.56
OI0011854-2,O0011854,P00189,3,475.06,0,1425.18
OI0011854-3,O0011854,P00158,2,157.69,0.1,283.84
OI0011854-4,O0011854,P00077,3,420.44,0.15,1072.12
OI0011854-5,O0011854,P00103,1,244.14,0.1,219.73
OI0011854-6,O0011854,P00084,3,126.05,0.1,340.33
OI0011855-1,O0011855,P00153,3,220.94,0.05,629.68
OI0011855-2,O0011855,P00192,3,451.44,0,1354.32
OI0011855-3,O0011855,P00164,1,108.9,0,108.9
OI0011855-4,O0011855,P00092,2,326.92,0.1,588.46
