event_id	event_time	customer_id	session_id	event_type	product_id	page	device	campaign	session_duration_seconds
EV00029346	2025-03-06T15:52:35	C002530	S004324	page_view	P00158	/	desktop	social-retarget	34
EV00029347	2025-05-09T17:59:29		S004971	search	P00066	/search	mobile	social-retarget	34
EV00029348	2025-05-02T20:39:18	C000999	S001276	search	P00072	/search	mobile	spring-trail	30
EV00029349	2025-02-05T07:37:07	C001604	S002712	page_view	P00019	/shop/sleeping-bags	mobile	direct	48
EV00029350	2025-01-11T21:25:16	C001958	S004829	page_view	P00110	/deals	desktop	social-retarget	24
EV00029351	2025-08-20T20:17:14	C000331	S003316	page_view	P00039	/shop/climbing-gear	desktop	organic	32
EV00029352	2025-09-25T10:32:35		S005887	product_view	P00198	/shop/climbing-gear	mobile	partner-guide	37
EV00029353	2025-08-30T17:19:26	C000487	S002141	add_to_cart	P00053	/shop/hydration	mobile	social-retarget	61
EV00029354	2025-02-01T21:16:37		S008192	purchase	P00027	/checkout	desktop	spring-trail	229
EV00029355	2025-06-28T14:02:15	C002252	S003708	page_view	P00036	/shop/sleeping-bags	desktop	organic	44
EV00029356	2025-11-02T13:15:59	C000950	S006018	page_view	P00217	/shop/sleeping-bags	desktop	partner-guide	21
EV00029357	2025-11-22T23:30:42		S002244	page_view	P00173	/shop/hydration	mobile	organic	48
EV00029358	2025-09-04T14:56:20	C000018	S003334	product_view	P00019	/shop/trail-safety	desktop	direct	48
EV00029359	2025-04-06T15:21:24	C000406	S001695	page_view	P00177	/shop/outerwear	mobile	direct	10
EV00029360	2025-05-10T21:11:39	C000226	S006321	purchase	P00029	/checkout	mobile	direct	197
EV00029361	2025-10-31T17:33:55	C001276	S005371	search	P00148	/search	desktop	direct	20
EV00029362	2025-10-11T23:57:48	C001063	S007654	purchase	P00228	/checkout	desktop	spring-trail	302
EV00029363	2025-10-05T10:57:50		S002265	search	P00185	/search	mobile	organic	24
EV00029364	2025-01-02T20:20:37	C002145	S004633	product_view	P00113	/shop/sleeping-bags	desktop	direct	88
EV00029365	2025-03-15T10:42:09		S006433	product_view	P00083	/shop/sleeping-bags	mobile	email-june	210
EV00029366	2025-10-02T09:36:26	C000272	S004234	product_view	P00084	/shop/sleeping-bags	mobile	partner-guide	107
EV00029367	2025-05-01T13:40:40	C000274	S003774	page_view	P00092	/shop/hydration	mobile	direct	18
EV00029368	2025-05-05T21:44:33		S004302	page_view	P00130	/shop/outerwear	desktop	spring-trail	38
EV00029369	2025-01-07T10:59:37	C000768	S000170	page_view	P00068	/shop/climbing-gear	desktop	social-retarget	29
EV00029370	2025-08-09T20:22:44		S002062	page_view	P00190	/shop/outerwear	tablet	email-june	23
EV00029371	2025-11-30T21:16:33	C002121	S003870	purchase	P00027	/checkout	mobile	email-june	508
EV00029372	2025-03-08T07:07:16		S008453	purchase	P00062	/checkout	mobile	email-june	230
EV00029373	2025-06-16T08:20:21	C000732	S003383	product_view	P00240	/shop/trail-safety	mobile	partner-guide	110
EV00029374	2025-05-13T02:10:16	C001767	S006171	page_view	P00010	/shop/outerwear	mobile	direct	24
EV00029375	2025-09-24T20:13:58	C002304	S000780	product_view	P00071	/shop/climbing-gear	mobile	organic	71
EV00029376	2025-12-09T19:15:09	C001764	S000397	product_view	P00061	/shop/sleeping-bags	desktop	organic	121
EV00029377	2025-08-22T20:40:12	C001179	S007859	page_view	P00050	/shop/climbing-gear	desktop	organic	33
EV00029378	2025-09-24T11:14:33		S005444	search	P00082	/search	tablet	social-retarget	32
EV00029379	2025-03-31T12:20:53		S001904	page_view	P00204	/shop/climbing-gear	tablet	direct	34
EV00029380	2025-06-03T19:36:38		S004239	checkout_start	P00191	/checkout	desktop	email-june	342
EV00029381	2025-02-21T20:57:58	C000019	S002294	page_view	P00126	/	desktop	partner-guide	26
EV00029382	2025-05-28T01:51:56	C001394	S005142	page_view	P00034	/	desktop	organic	19
EV00029383	2025-07-23T20:36:19		S004536	product_view	P00105	/shop/trail-safety	mobile	social-retarget	158
EV00029384	2025-11-18T18:02:43		S004819	search	P00200	/	desktop	email-june	80
EV00029385	2025-04-25T14:28:28	C001268	S007114	page_view	P00037	/	mobile	spring-trail	35
EV00029386	2025-07-02T12:50:55		S001358	purchase	P00124	/checkout	desktop	organic	142
EV00029387	2025-07-17T12:38:48	C002207	S006240	page_view	P00034	/shop/outerwear	desktop	direct	74
EV00029388	2025-09-17T16:13:34	C001990	S004087	purchase	P00188	/checkout	mobile	social-retarget	171
EV00029389	2025-07-08T19:26:49	C002461	S008722	checkout_start	P00012	/checkout	mobile	direct	80
EV00029390	2025-08-25T02:35:02	C002485	S004347	purchase	P00149	/checkout	mobile	social-retarget	84
EV00029391	2025-06-09T09:32:14	C001912	S008935	support_click	P00024	/support	desktop	email-june	104
EV00029392	2025-01-06T20:44:58		S002475	add_to_cart	P00159	/shop/tents	desktop	direct	123
EV00029393	2025-01-28T17:55:36		S003181	page_view	P00007	/shop/tents	mobile	social-retarget	9
EV00029394	2025-05-26T17:17:12	C001804	S008911	page_view	P00138	/shop/sleeping-bags	desktop	organic	40
EV00029395	2025-08-11T22:46:14		S005308	page_view	P00018	/	desktop	spring-trail	55
EV00029396	2025-06-21T11:30:59	C002058	S008861	page_view	P00175	/shop/hydration	mobile	direct	36
EV00029397	2025-12-20T21:36:30	C001640	S006647	purchase	P00215	/checkout	tablet	organic	198
EV00029398	2025-01-20T12:35:00		S002402	page_view	P00182	/shop/sleeping-bags	desktop	social-retarget	20
EV00029399	2025-03-09T14:10:25	C002570	S002879	page_view	P00021	/shop/hydration	tablet	direct	7
EV00029400	2025-01-17T17:35:38		S005274	search	P00079	/search	mobile	spring-trail	19
EV00029401	2025-12-28T18:53:08	C002288	S006833	page_view	P00035	/shop/climbing-gear	mobile	direct	26
EV00029402	2025-11-28T18:08:55	C001596	S005615	page_view	P00028	/shop/sleeping-bags	mobile	partner-guide	40
EV00029403	2025-11-26T08:42:40	C000249	S002892	product_view	P00084	/shop/tents	mobile	organic	60
EV00029404	2025-06-24T12:33:09	C000077	S000810	page_view	P00174	/deals	desktop	email-june	28
EV00029405	2025-04-02T17:32:38		S004254	page_view	P00164	/shop/outerwear	mobile	direct	20
EV00029406	2025-10-28T21:52:42	C000431	S002553	add_to_cart	P00090	/shop/tents	tablet	spring-trail	118
EV00029407	2025-03-19T22:24:45	C001744	S007380	page_view	P00222	/shop/climbing-gear	mobile	spring-trail	44
EV00029408	2025-07-16T13:05:35	C001111	S005850	product_view	P00196	/shop/hydration	mobile	direct	32
EV00029409	2025-08-30T20:02:45		S000554	product_view	P00239	/shop/sleeping-bags	mobile	organic	66
EV00029410	2025-02-12T13:39:45	C001598	S008420	checkout_start	P00190	/checkout	tablet	direct	176
EV00029411	2025-07-27T14:29:18	C001214	S000515	page_view	P00213	/shop/tents	mobile	direct	38
EV00029412	2025-12-19T13:17:46		S001465	purchase	P00225	/checkout	mobile	direct	179
EV00029413	2025-10-14T10:26:38		S006740	product_view	P00167	/shop/tents	mobile	spring-trail	68
EV00029414	2025-10-18T21:32:53		S000504	product_view	P00143	/shop/hydration	tablet	email-june	46
EV00029415	2025-05-27T17:25:47		S007815	support_click	P00125	/support	mobile	direct	99
EV00029416	2025-09-26T22:52:19	C000854	S007438	checkout_start	P00185	/checkout	mobile	partner-guide	125
EV00029417	2025-08-04T14:07:31	C002319	S004658	page_view	P00105	/shop/climbing-gear	mobile	email-june	22
EV00029418	2025-06-28T20:13:00	C000045	S006167	page_view	P00149	/	mobile	organic	17
EV00029419	2025-08-20T13:50:38	C002411	S002092	add_to_cart	P00041	/shop/outerwear	desktop	social-retarget	86
EV00029420	2025-02-27T13:09:16	C000763	S007116	page_view	P00214	/shop/hydration	desktop	spring-trail	48
EV00029421	2025-04-03T08:19:20	C000186	S005385	page_view	P00232	/shop/climbing-gear	desktop	email-june	31
EV00029422	2025-11-06T12:02:54		S005603	page_view	P00024	/shop/climbing-gear	desktop	spring-trail	35
EV00029423	2025-01-19T14:29:15	C002458	S001517	add_to_cart	P00014	/shop/outerwear	mobile	social-retarget	57
EV00029424	2025-05-02T11:02:22	C000512	S000022	product_view	P00022	/shop/outerwear	desktop	social-retarget	137
EV00029425	2025-10-20T12:28:31	C002493	S002762	page_view	P00128	/deals	mobile	email-june	34
EV00029426	2025-05-07T07:46:13	C000732	S007527	support_click	P00172	/support	mobile	social-retarget	77
EV00029427	2025-03-25T20:39:41		S004394	checkout_start	P00117	/checkout	mobile	spring-trail	157
EV00029428	2025-12-11T12:06:31	C001925	S006999	purchase	P00234	/checkout	mobile	social-retarget	253
EV00029429	2025-08-23T16:48:36	C000068	S004523	page_view	P00111	/shop/hydration	mobile	email-june	22
EV00029430	2025-02-02T21:14:04	C000307	S005176	add_to_cart	P00036	/shop/hydration	desktop	social-retarget	28
EV00029431	2025-05-13T15:23:00		S005475	product_view	P00071	/shop/sleeping-bags	mobile	direct	81
EV00029432	2025-04-17T21:45:54	C001096	S003710	page_view	P00090	/shop/tents	mobile	spring-trail	14
EV00029433	2025-07-20T22:54:57		S004560	search	P00056	/	desktop	organic	33
EV00029434	2025-03-08T11:01:39	C002081	S004173	page_view	P00156	/shop/climbing-gear	mobile	spring-trail	37
EV00029435	2025-03-09T21:42:56		S004069	page_view	P00069	/shop/outerwear	tablet	email-june	27
EV00029436	2025-04-06T12:37:02	C000145	S005196	page_view	P00038	/shop/sleeping-bags	tablet	direct	57
EV00029437	2025-11-20T16:43:16		S000897	search	P00237	/	tablet	direct	26
EV00029438	2025-03-30T14:22:42	C002036	S001775	purchase	P00057	/checkout	mobile	direct	131
EV00029439	2025-09-01T14:10:38	C002183	S004563	page_view	P00231	/shop/outerwear	mobile	spring-trail	48
EV00029440	2025-06-22T08:38:55	C000351	S001984	search	P00195	/	mobile	organic	27
EV00029441	2025-01-21T12:53:04		S005790	product_view	P00066	/shop/tents	desktop	spring-trail	94
EV00029442	2025-02-14T04:10:26	C001634	S002829	search	P00230	/search	mobile	spring-trail	27
EV00029443	2025-10-26T13:00:25		S001652	page_view	P00124	/shop/climbing-gear	mobile	email-june	16
EV00029444	2025-04-11T23:13:23	C000412	S005178	search	P00120	/search	mobile	email-june	19
EV00029445	2025-04-20T07:24:04	C000455	S005433	page_view	P00189	/shop/tents	mobile	direct	16
EV00029446	2025-04-15T20:41:33	C001696	S000977	product_view	P00116	/shop/climbing-gear	mobile	spring-trail	70
EV00029447	2025-06-29T21:46:49		S004894	product_view	P00156	/shop/sleeping-bags	desktop	social-retarget	109
EV00029448	2025-03-09T19:14:27	C001903	S002574	page_view	P00078	/deals	tablet	organic	21
EV00029449	2025-07-29T10:50:31	C002183	S005579	purchase	P00076	/checkout	mobile	direct	186
EV00029450	2025-06-07T09:09:32	C001249	S000877	product_view	P00131	/shop/hydration	mobile	social-retarget	44
EV00029451	2025-12-20T09:08:48		S003526	support_click	P00064	/support	mobile	email-june	243
EV00029452	2025-05-12T11:52:50	C000295	S000167	product_view	P00031	/shop/hydration	mobile	direct	62
EV00029453	2025-01-26T18:25:34	C002205	S005681	add_to_cart	P00162	/shop/outerwear	desktop	email-june	52
EV00029454	2025-06-11T23:05:48		S005341	product_view	P00127	/shop/tents	mobile	spring-trail	72
EV00029455	2025-03-31T18:01:50		S000665	add_to_cart	P00148	/shop/outerwear	mobile	spring-trail	31
EV00029456	2025-12-22T17:34:35	C000195	S007845	page_view	P00090	/shop/sleeping-bags	mobile	organic	17
EV00029457	2025-05-21T16:39:12		S005718	add_to_cart	P00170	/shop/hydration	desktop	email-june	52
EV00029458	2025-11-19T08:27:55	C001967	S002358	support_click	P00231	/support	tablet	social-retarget	101
EV00029459	2025-03-15T17:20:22	C002504	S002290	search	P00015	/search	desktop	spring-trail	34
EV00029460	2025-05-14T20:14:49	C002404	S002519	add_to_cart	P00104	/shop/sleeping-bags	mobile	partner-guide	27
EV00029461	2025-11-02T13:15:14		S000655	search	P00175	/	mobile	partner-guide	38
EV00029462	2025-08-14T05:25:15		S002221	product_view	P00178	/shop/trail-safety	mobile	direct	105
EV00029463	2025-12-08T13:34:13	C000823	S000514	page_view	P00037	/shop/climbing-gear	mobile	social-retarget	55
EV00029464	2025-02-03T19:14:07	C000310	S001076	search	P00065	/search	mobile	social-retarget	22
EV00029465	2025-09-16T14:04:54	C000096	S006859	page_view	P00176	/deals	mobile	social-retarget	33
EV00029466	2025-09-15T19:40:31	C001467	S000980	checkout_start	P00236	/checkout	mobile	spring-trail	81
EV00029467	2025-08-06T08:21:12		S007848	search	P00051	/search	mobile	organic	25
EV00029468	2025-10-04T15:26:45	C001817	S000444	product_view	P00095	/shop/hydration	mobile	email-june	84
EV00029469	2025-05-05T13:23:57	C002040	S008541	product_view	P00124	/shop/hydration	desktop	direct	90
EV00029470	2025-06-27T09:05:54		S005489	add_to_cart	P00019	/shop/tents	mobile	organic	64
EV00029471	2025-08-01T21:56:25	C000217	S005537	product_view	P00196	/shop/outerwear	mobile	organic	69
EV00029472	2025-07-07T12:22:47	C000782	S003107	page_view	P00023	/shop/outerwear	mobile	direct	25
EV00029473	2025-12-08T15:05:51	C002166	S004393	page_view	P00177	/	desktop	organic	23
EV00029474	2025-05-24T14:18:16		S005639	page_view	P00030	/shop/hydration	desktop	social-retarget	56
EV00029475	2025-10-19T18:04:43	C000776	S005106	purchase	P00101	/checkout	tablet	social-retarget	156
EV00029476	2025-06-10T22:33:35	C001505	S000922	search	P00086	/	mobile	organic	16
EV00029477	2025-06-25T17:36:35	C002091	S002293	add_to_cart	P00097	/shop/sleeping-bags	mobile	organic	47
EV00029478	2025-01-09T22:08:25	C002236	S003750	product_view	P00001	/shop/trail-safety	mobile	direct	57
EV00029479	2025-04-21T23:25:47	C001609	S004022	page_view	P00030	/shop/tents	mobile	spring-trail	42
EV00029480	2025-05-25T10:09:04	C002310	S002803	product_view	P00122	/shop/outerwear	desktop	organic	67
EV00029481	2025-10-07T19:12:46	C000025	S006976	page_view	P00005	/shop/tents	desktop	social-retarget	60
EV00029482	2025-04-19T12:01:29	C002371	S005059	checkout_start	P00110	/checkout	mobile	organic	208
EV00029483	2025-12-21T20:52:50		S004226	add_to_cart	P00021	/shop/sleeping-bags	mobile	email-june	43
EV00029484	2025-10-20T12:09:03	C001190	S000335	product_view	P00029	/shop/hydration	mobile	spring-trail	56
EV00029485	2025-10-01T01:03:57	C001737	S004422	page_view	P00039	/shop/climbing-gear	mobile	direct	17
EV00029486	2025-10-09T16:49:06	C001690	S005943	add_to_cart	P00233	/shop/climbing-gear	mobile	social-retarget	38
EV00029487	2025-02-26T15:33:04	C000839	S001972	product_view	P00178	/shop/sleeping-bags	mobile	social-retarget	119
EV00029488	2025-12-03T23:00:45		S000534	product_view	P00171	/shop/sleeping-bags	desktop	social-retarget	94
EV00029489	2025-01-09T08:30:47	C001576	S005163	support_click	P00152	/support	mobile	partner-guide	184
EV00029490	2025-08-22T10:42:44	C000904	S003194	page_view	P00022	/deals	tablet	partner-guide	37
EV00029491	2025-05-04T07:59:23		S004077	page_view	P00096	/shop/hydration	desktop	social-retarget	63
EV00029492	2025-12-03T19:43:47	C002254	S000531	page_view	P00003	/shop/tents	desktop	direct	42
EV00029493	2025-11-14T10:30:39	C000285	S002809	page_view	P00221	/	desktop	direct	46
EV00029494	2025-07-06T18:45:00	C000550	S003298	page_view	P00065	/shop/tents	mobile	direct	13
EV00029495	2025-01-23T13:56:48	C001331	S005476	search	P00010	/search	mobile	partner-guide	21
EV00029496	2025-02-06T20:49:01	C002487	S002972	page_view	P00009	/shop/hydration	mobile	organic	11
EV00029497	2025-08-02T12:57:46		S001843	page_view	P00030	/shop/sleeping-bags	mobile	social-retarget	34
EV00029498	2025-11-11T21:50:02		S006377	product_view	P00020	/shop/climbing-gear	mobile	spring-trail	55
EV00029499	2025-10-11T23:02:14		S000381	search	P00228	/	mobile	organic	22
EV00029500	2025-11-19T22:52:45	C001152	S005998	product_view	P00020	/shop/climbing-gear	mobile	organic	91
EV00029501	2025-06-17T22:57:50	C000388	S005699	support_click	P00162	/support	desktop	spring-trail	93
EV00029502	2025-03-21T08:57:01	C000131	S006645	page_view	P00057	/shop/climbing-gear	mobile	social-retarget	29
EV00029503	2025-07-17T09:46:53	C001684	S007697	page_view	P00206	/shop/outerwear	desktop	organic	47
EV00029504	2025-02-16T20:54:48		S001596	product_view	P00211	/shop/trail-safety	tablet	organic	109
EV00029505	2025-12-04T18:02:12	C002589	S007516	product_view	P00142	/shop/climbing-gear	desktop	spring-trail	321
EV00029506	2025-10-22T21:58:53	C001561	S004937	page_view	P00129	/shop/climbing-gear	tablet	social-retarget	36
EV00029507	2025-10-22T18:14:05	C001624	S004865	checkout_start	P00162	/checkout	desktop	direct	176
EV00029508	2025-06-21T11:25:20	C001109	S005120	add_to_cart	P00221	/shop/sleeping-bags	mobile	social-retarget	60
EV00029509	2025-04-13T18:29:46		S006160	add_to_cart	P00222	/shop/outerwear	mobile	spring-trail	134
EV00029510	2025-01-03T20:21:47	C002513	S002270	page_view	P00096	/shop/climbing-gear	tablet	organic	27
EV00029511	2025-07-06T15:05:16	C000037	S004094	add_to_cart	P00075	/shop/outerwear	desktop	social-retarget	58
EV00029512	2025-07-07T09:08:00	C000174	S006424	purchase	P00227	/checkout	mobile	organic	168
EV00029513	2025-07-19T11:27:43		S000882	search	P00161	/search	tablet	email-june	34
EV00029514	2025-11-08T12:59:21	C002155	S003899	product_view	P00098	/shop/climbing-gear	mobile	partner-guide	51
EV00029515	2025-06-22T14:22:07	C002156	S002412	page_view	P00150	/shop/sleeping-bags	tablet	organic	31
EV00029516	2025-09-07T21:47:59	C002536	S001234	page_view	P00085	/shop/sleeping-bags	desktop	direct	51
EV00029517	2025-01-03T17:03:38	C001868	S003635	page_view	P00080	/shop/outerwear	desktop	direct	14
EV00029518	2025-05-05T22:18:37	C001673	S003475	page_view	P00160	/deals	desktop	email-june	18
EV00029519	2025-10-17T17:42:26	C001199	S001173	page_view	P00233	/shop/sleeping-bags	mobile	email-june	26
EV00029520	2025-08-22T11:27:13	C002065	S008281	page_view	P00091	/shop/climbing-gear	mobile	direct	20
EV00029521	2025-01-27T11:55:19	C000656	S002820	purchase	P00220	/checkout	tablet	email-june	176
EV00029522	2025-01-10T10:38:58		S002991	search	P00060	/search	desktop	organic	53
EV00029523	2025-10-29T12:04:34		S000570	page_view	P00141	/shop/sleeping-bags	mobile	direct	16
EV00029524	2025-01-18T11:56:27	C001315	S007104	page_view	P00068	/shop/hydration	desktop	organic	10
EV00029525	2025-10-23T10:16:09	C001443	S008808	page_view	P00104	/deals	tablet	direct	35
EV00029526	2025-06-08T18:02:43		S002894	page_view	P00009	/shop/tents	mobile	direct	29
EV00029527	2025-05-08T00:20:20	C001322	S007789	add_to_cart	P00119	/shop/climbing-gear	mobile	direct	27
EV00029528	2025-08-01T21:11:48		S005439	page_view	P00226	/shop/outerwear	desktop	direct	27
EV00029529	2025-06-23T12:53:46	C000307	S005176	product_view	P00115	/shop/tents	mobile	direct	68
EV00029530	2025-02-26T20:24:49	C002513	S003100	add_to_cart	P00150	/shop/hydration	desktop	email-june	28
EV00029531	2025-04-15T10:16:19	C000556	S003509	product_view	P00162	/shop/climbing-gear	mobile	direct	46
EV00029532	2025-11-09T15:26:00	C000921	S005613	product_view	P00171	/shop/hydration	desktop	social-retarget	334
EV00029533	2025-07-26T14:32:42	C001810	S004489	product_view	P00119	/shop/sleeping-bags	desktop	email-june	170
EV00029534	2025-01-13T18:55:22	C000904	S005295	page_view	P00087	/deals	mobile	organic	22
EV00029535	2025-10-07T20:28:28		S003034	page_view	P00066	/	mobile	direct	30
EV00029536	2025-12-28T18:33:27	C000724	S003701	page_view	P00198	/shop/climbing-gear	mobile	direct	20
EV00029537	2025-10-09T22:05:57	C002042	S002867	page_view	P00118	/shop/outerwear	mobile	organic	12
